id,cleaning_fee,price,bedrooms,beds,bathrooms,personCapacity,reviewsCount,isSuperhost,avgRating,lat,lng
39910123,0,21,2.0,2.0,2.0,1,0,False,,4.7018,-74.11638
42473318,5,21,3.0,3.0,2.0,5,0,False,,4.67021,-74.15011
44191329,0,21,1.0,1.0,1.0,2,0,False,,4.6088,-74.06802
39415360,100,20,15.0,16.0,18.0,16,0,False,,4.69629,-74.03507
14219624,12,20,3.0,3.0,2.0,5,3,True,5.0,4.75074,-74.06108
29803673,0,21,1.0,1.0,1.0,2,0,False,,4.59949,-74.06844
43397369,5,21,2.0,3.0,1.0,4,0,False,,4.63973,-74.07334
15271787,8,21,1.0,4.0,1.0,5,1,False,,4.68507,-74.08375
39822043,5,21,2.0,3.0,1.0,4,4,False,5.0,4.68786,-74.10294
25180301,0,21,3.0,3.0,2.0,6,20,False,4.5,4.6571,-74.13035
34115715,15,22,2.0,3.0,1.0,4,5,False,5.0,4.74156,-74.06488
43788627,0,21,2.0,2.0,1.0,3,0,False,,4.71277,-74.10577
40573852,8,20,1.0,2.0,1.0,3,3,False,5.0,4.62517,-74.07395
39951262,8,21,2.0,3.0,1.0,6,1,False,,4.59298,-74.10757
39528528,0,20,1.0,1.0,1.0,3,1,False,,4.69335,-74.06217
28080536,0,20,0.0,1.0,0.0,2,2,False,,4.6861,-74.06445
39822043,5,21,2.0,3.0,1.0,4,4,False,5.0,4.68786,-74.10294
15164434,12,21,1.0,2.0,1.0,2,3,False,5.0,4.59503,-74.07334
38868410,0,21,1.0,2.0,1.0,2,1,False,,4.62424,-74.0106
39951262,8,21,2.0,3.0,1.0,6,1,False,,4.59298,-74.10757
31129152,0,21,1.0,1.0,1.0,2,0,False,,4.68744,-74.18494
33489219,13,21,3.0,1.0,2.0,5,1,False,,4.64854,-74.08796
43668894,13,21,2.0,4.0,1.0,7,0,True,,4.60962,-74.09092
21191727,13,21,3.0,3.0,2.0,3,2,False,,4.65415,-74.15364
22876808,10,22,1.0,2.0,1.0,4,3,False,5.0,4.59925,-74.06898
39387448,0,21,1.0,1.0,1.0,2,0,False,,4.60168,-74.06624
42333707,0,21,1.0,1.0,1.0,2,1,False,,4.66716,-74.11589
33416319,0,21,0.0,0.0,1.0,3,0,False,,4.71062,-74.07618
37092032,15,20,1.0,1.0,1.0,2,0,True,,4.65115,-74.0744
9658559,10,22,1.0,3.0,1.0,4,5,False,4.2,4.67315,-74.10017
41929631,0,21,1.0,1.0,1.0,2,1,False,,4.66609,-74.11517
39664358,5,21,1.0,1.0,1.0,4,0,False,,4.6155,-74.11026
29284807,0,20,3.0,3.0,3.5,4,10,False,4.4,4.66654,-74.1141
22095489,9,21,3.0,2.0,1.5,3,0,False,,4.67154,-74.10799
12974241,20,20,1.0,1.0,1.0,2,19,False,4.41,4.69563,-74.06441
35288892,0,20,0.0,2.0,1.0,2,0,False,,4.7175,-74.11717
22095489,9,21,3.0,2.0,1.5,3,0,False,,4.67154,-74.10799
42738270,0,21,3.0,2.0,2.0,4,0,False,,4.72899,-74.10186
42509837,8,21,4.0,8.0,4.0,4,0,False,,4.59897,-74.12651
36138540,0,20,3.0,3.0,2.0,6,0,False,,4.66071,-74.13236
24782082,15,20,2.0,3.0,1.0,3,1,False,,4.61875,-74.06672
41874665,0,20,2.0,2.0,2.0,3,0,False,,4.56939,-74.07553
30507739,0,21,3.0,3.0,2.0,4,2,False,,4.66946,-74.12767
18733875,0,20,1.0,1.0,1.0,2,0,False,,4.59922,-74.06761
20745220,8,20,1.0,1.0,1.0,1,0,False,,4.63146,-74.07244
42259472,10,20,1.0,1.0,1.0,3,1,False,,4.66931,-74.13744
40633749,0,21,1.0,1.0,1.0,2,0,False,,4.72335,-74.05629
38990917,0,20,1.0,1.0,1.0,2,1,False,,4.70129,-74.0772
35426046,0,20,3.0,2.0,1.0,3,0,False,,4.61302,-74.17252
41490159,24,21,2.0,2.0,1.0,3,0,False,,4.74394,-74.05347
30169606,0,20,2.0,2.0,2.0,3,0,False,,4.61252,-74.21756
34117606,0,21,0.0,2.0,1.0,2,0,False,,4.57587,-74.10211
33590487,0,20,1.0,1.0,1.0,2,0,False,,4.64635,-74.13804
32614713,0,21,1.0,1.0,1.0,1,0,False,,4.6924,-74.05943
33039973,10,23,1.0,1.0,1.0,2,37,True,4.92,4.60332,-74.06853
24356960,7,24,1.0,2.0,1.0,2,90,False,4.67,4.66638,-74.01165
16204528,28,26,0.0,1.0,1.0,2,67,False,4.48,4.64671,-74.06308
42714325,13,24,1.0,1.0,1.0,2,4,True,5.0,4.68813,-74.06647
23222994,21,25,1.0,2.0,1.0,3,29,True,4.83,4.69838,-74.03217
36596398,0,25,1.0,2.0,1.0,2,46,True,4.85,4.66317,-74.06817
39755852,18,25,2.0,3.0,2.0,6,14,False,4.64,4.63952,-74.07279
44353448,16,25,1.0,1.0,2.0,4,0,False,,4.66255,-74.06025
29612025,15,24,2.0,2.0,2.0,4,53,False,4.6,4.61453,-74.07112
9940693,5,25,1.0,1.0,1.0,2,155,True,4.71,4.71757,-74.03671
34122473,20,23,0.0,1.0,1.0,2,26,True,4.81,4.63155,-74.02466
37252248,11,25,2.0,2.0,1.5,4,45,True,4.84,4.64435,-74.06804
36036367,15,25,1.0,2.0,1.0,2,24,True,4.58,4.68725,-74.06116
17609597,18,24,1.0,1.0,1.0,2,107,False,4.69,4.63621,-74.0616
23227738,13,25,1.0,1.0,1.5,4,47,True,4.96,4.60848,-74.06858
6536089,25,25,1.0,2.0,2.0,3,65,False,4.44,4.68925,-74.04798
40682526,21,24,0.0,1.0,1.0,2,7,False,4.57,4.70076,-74.04099
44360036,16,25,1.0,2.0,1.0,2,0,True,,4.70028,-74.07952
43000415,0,25,1.0,0.0,1.0,2,12,True,4.92,4.66639,-74.0628
44539507,0,24,2.0,2.0,2.0,3,0,False,,4.691258659224818,-74.0435222358251
42714325,13,24,1.0,1.0,1.0,2,4,True,5.0,4.68813,-74.06647
42140508,9,26,2.0,2.0,2.0,4,7,False,4.57,4.5947,-74.06987
40267645,15,24,1.0,1.0,1.0,4,10,False,4.7,4.66121,-74.06124
40138866,0,24,1.0,2.0,1.0,3,9,True,4.89,4.61927,-74.07142
31447793,13,24,1.0,3.0,1.0,5,16,True,4.63,4.71417,-74.03613
43000415,0,25,1.0,0.0,1.0,2,12,True,4.92,4.66639,-74.0628
32862997,5,24,1.0,1.0,1.5,2,38,False,4.74,4.63202,-74.09396
18468478,9,23,1.0,1.0,1.0,2,51,True,4.94,4.69318,-74.02963
29060054,7,25,1.0,2.0,1.5,3,65,False,4.8,4.69919,-74.02985
24944896,15,24,0.0,1.0,1.0,3,30,False,4.53,4.69281,-74.02985
37598093,11,24,1.0,1.0,1.0,2,6,False,5.0,4.71057,-74.07421
18412171,8,24,1.0,1.0,1.0,2,75,True,4.59,4.67785,-74.05315
32898669,0,24,1.0,1.0,1.0,2,59,True,4.95,4.6351,-74.0971
41849156,5,26,1.0,1.0,1.5,2,6,False,5.0,4.64538,-74.06492
40838771,8,24,2.0,3.0,2.0,4,4,False,5.0,4.75086,-74.02818
40682526,21,24,0.0,1.0,1.0,2,7,False,4.57,4.70076,-74.04099
38732397,0,25,1.0,1.0,1.0,2,13,False,4.38,4.67775,-74.04557
32766959,10,24,1.0,2.0,1.0,3,9,True,4.67,4.63335,-74.06878
23837375,10,24,1.0,2.0,1.0,3,66,True,4.88,4.60787,-74.06941
39443389,5,25,3.0,5.0,2.0,6,5,False,5.0,4.60298,-74.11183
43897408,0,25,1.0,2.0,1.0,4,1,True,,4.61392,-74.06539
15067501,15,26,1.0,1.0,1.0,2,19,True,4.89,4.59825,-74.07132
40838771,8,24,2.0,3.0,2.0,4,4,False,5.0,4.75086,-74.02818
32898669,0,24,1.0,1.0,1.0,2,59,True,4.95,4.6351,-74.0971
38207532,15,26,1.0,1.0,1.0,3,15,True,4.8,4.69634,-74.06336
40365493,0,25,1.0,2.0,1.0,2,2,True,,4.6623,-74.06926
23837375,10,24,1.0,2.0,1.0,3,66,True,4.88,4.60787,-74.06941
7292640,15,26,1.0,1.0,1.5,4,181,True,4.82,4.65431,-74.12559
12381100,15,25,0.0,1.0,1.0,3,144,False,4.76,4.6935,-74.03055
17826620,8,25,2.0,2.0,1.0,2,9,True,5.0,4.67347,-74.12246
44360036,16,25,1.0,2.0,1.0,2,0,True,,4.70028,-74.07952
39443389,5,25,3.0,5.0,2.0,6,5,False,5.0,4.60298,-74.11183
41410710,0,23,3.0,3.0,2.5,3,6,False,4.8,4.72503,-74.03534
32740784,0,26,1.0,2.0,1.0,3,60,True,4.8,4.60038,-74.06711
42096885,29,25,2.0,2.0,2.0,5,4,False,4.5,4.66787,-74.06566
6362614,15,25,1.0,2.0,1.0,3,75,True,4.85,4.69645,-74.03668
13398498,25,25,1.0,2.0,1.0,3,30,False,4.33,4.69089,-74.04721
32766959,10,24,1.0,2.0,1.0,3,9,True,4.67,4.63335,-74.06878
44280058,8,24,0.0,2.0,1.0,4,1,False,,4.64547,-74.05929
41885838,5,26,1.0,1.0,1.5,2,4,False,5.0,4.64499,-74.06535
20506200,11,25,1.0,1.0,1.0,2,4,False,4.5,4.69926,-74.05067
21124416,13,25,1.0,2.0,1.0,4,45,True,4.7,4.71662,-74.03624
36902755,0,25,2.0,2.0,2.0,5,0,False,,4.65177,-74.11884
20215498,7,24,1.0,2.0,1.0,3,68,True,4.91,4.59422,-74.07235
20819688,8,24,2.0,2.0,1.0,4,28,True,4.75,4.72114,-74.03911
32766959,10,24,1.0,2.0,1.0,3,9,True,4.67,4.63335,-74.06878
15067501,15,26,1.0,1.0,1.0,2,19,True,4.89,4.59825,-74.07132
41744026,0,24,1.0,2.0,1.0,4,12,True,4.75,4.60339,-74.07407
32898669,0,24,1.0,1.0,1.0,2,59,True,4.95,4.6351,-74.0971
38456656,13,25,1.0,1.0,1.0,2,10,True,5.0,4.6321,-74.06325
24354362,25,25,3.0,3.0,2.0,6,21,False,4.81,4.70799,-74.05709
6102899,9,23,1.0,1.0,1.0,2,73,True,4.69,4.6931,-74.03028
1390534,0,25,2.0,2.0,2.0,3,50,True,4.88,4.75317,-74.08332
35680477,24,24,1.0,1.0,1.0,2,18,False,4.94,4.61656,-74.0657
41719131,0,24,1.0,2.0,1.0,4,3,False,5.0,4.63774,-74.0747
30757363,8,24,2.0,2.0,1.0,4,31,True,4.71,4.69608,-74.03268
17978378,30,25,1.0,1.0,1.0,4,54,False,4.47,4.6632,-74.05792
24836436,22,24,1.0,3.0,1.0,3,27,True,4.93,4.60848,-74.06858
32740784,0,26,1.0,2.0,1.0,3,60,True,4.8,4.60038,-74.06711
43402674,35,23,0.0,0.0,0.0,2,0,False,,4.64356,-74.05923
35680477,24,24,1.0,1.0,1.0,2,18,False,4.94,4.61656,-74.0657
19155687,6,25,1.0,1.0,1.0,2,11,True,4.91,4.59367,-74.07463
39842229,11,24,2.0,2.0,2.0,4,8,True,4.75,4.6369,-74.09213
35514604,0,25,1.0,2.0,1.0,2,27,True,4.81,4.66241,-74.0677
35514876,0,25,1.0,2.0,1.0,2,26,True,4.69,4.66317,-74.06817
17978378,30,25,1.0,1.0,1.0,4,54,False,4.47,4.6632,-74.05792
40801746,5,24,2.0,3.0,1.0,5,14,False,4.71,4.70846,-74.03068
44342107,16,24,1.0,1.0,1.0,4,0,False,,4.66316,-74.06233
43789883,15,25,1.0,2.0,1.0,3,1,False,,4.66638,-74.06274
41744026,0,24,1.0,2.0,1.0,4,12,True,4.75,4.60339,-74.07407
20506200,11,25,1.0,1.0,1.0,2,4,False,4.5,4.69926,-74.05067
40610190,10,26,1.0,1.0,1.0,2,16,True,5.0,4.60126,-74.0705
16755011,13,25,1.0,1.0,2.0,3,40,False,4.79,4.62914,-74.06609
42713633,0,24,1.0,1.0,1.0,2,9,False,4.78,4.71172,-74.0558
30757363,8,24,2.0,2.0,1.0,4,31,True,4.71,4.69608,-74.03268
44114980,0,24,1.0,1.0,1.0,2,0,False,,4.65449,-74.09881
38456656,13,25,1.0,1.0,1.0,2,10,True,5.0,4.6321,-74.06325
30288593,13,25,1.0,1.0,2.0,3,14,False,4.86,4.61353,-74.06699
43388528,5,24,1.0,1.0,1.0,2,0,False,,4.64933,-74.09382
24967787,0,24,2.0,3.0,2.0,4,15,True,5.0,4.74744,-74.06636
42713633,0,24,1.0,1.0,1.0,2,9,False,4.78,4.71172,-74.0558
26165760,0,25,1.0,1.0,1.0,2,3,False,4.67,4.65977,-74.06978
40365493,0,25,1.0,2.0,1.0,2,2,True,,4.6623,-74.06926
33796458,11,23,1.0,1.0,1.0,4,22,False,4.32,4.65038,-74.0638
43789883,15,25,1.0,2.0,1.0,3,1,False,,4.66638,-74.06274
42092097,0,25,3.0,3.0,2.0,4,18,True,5.0,4.62721,-74.08672
18648528,0,26,1.0,1.0,1.0,3,16,True,4.69,4.5948,-74.07183
28785227,40,25,3.0,3.0,2.0,4,10,False,4.9,4.705,-74.06573
41285842,18,25,1.0,2.0,1.0,3,2,False,,4.69233,-74.07221
16205829,28,25,1.0,2.0,1.0,3,14,False,4.62,4.64222,-74.05509
745008,22,25,1.0,1.0,1.0,3,55,False,4.67,4.61599,-74.06615
3791113,10,25,1.0,2.0,1.0,4,120,False,4.63,4.60334,-74.06889
35514604,0,25,1.0,2.0,1.0,2,27,True,4.81,4.66241,-74.0677
39973448,0,24,0.0,3.0,2.0,4,3,False,5.0,4.64801,-74.14582
44102125,0,25,1.0,1.0,1.0,2,0,False,,4.65621,-74.0985
42495195,24,26,3.0,,2.0,7,2,False,,4.76,-74.04671
42496366,0,24,2.0,4.0,1.0,4,2,False,,4.81562,-74.10202
35121798,13,24,3.0,3.0,3.0,5,17,False,4.53,4.74918,-74.03735
20698829,12,24,2.0,2.0,1.0,5,10,False,4.6,4.70196,-74.09637
37351914,10,26,1.0,2.0,1.5,4,24,True,4.88,4.62971,-74.08482
37707630,0,25,1.0,2.0,1.0,2,12,True,4.92,4.66228,-74.06777
41590647,0,25,1.0,1.0,1.0,2,0,False,,4.66509,-74.06212
44102125,0,25,1.0,1.0,1.0,2,0,False,,4.65621,-74.0985
42757870,13,26,1.0,1.0,1.0,2,0,False,,4.74669,-74.04987
26165760,0,25,1.0,1.0,1.0,2,3,False,4.67,4.65977,-74.06978
37707665,0,25,1.0,2.0,1.0,2,6,True,5.0,4.66433,-74.06885
35514876,0,25,1.0,2.0,1.0,2,26,True,4.69,4.66317,-74.06817
39505909,0,25,1.0,2.0,1.0,2,15,True,4.67,4.66358,-74.06754
30282287,0,26,3.0,4.0,2.0,5,37,True,4.84,4.74248,-74.05867
37351914,10,26,1.0,2.0,1.5,4,24,True,4.88,4.62971,-74.08482
43402674,35,23,0.0,0.0,0.0,2,0,False,,4.64356,-74.05923
34155702,7,23,2.0,3.0,1.0,5,2,False,,4.63088,-74.02529
3791113,10,25,1.0,2.0,1.0,4,120,False,4.63,4.60334,-74.06889
43012439,12,26,1.0,1.0,1.0,2,0,False,,4.60213,-74.07128
39198505,0,25,1.0,2.0,1.0,2,5,True,4.4,4.662,-74.06932
20698829,12,24,2.0,2.0,1.0,5,10,False,4.6,4.70196,-74.09637
39560334,11,25,2.0,2.0,2.0,4,7,False,4.57,4.69579,-74.03862
28785227,40,25,3.0,3.0,2.0,4,10,False,4.9,4.705,-74.06573
42122051,26,25,1.0,3.0,1.0,4,1,False,,4.67474,-74.10606
18648528,0,26,1.0,1.0,1.0,3,16,True,4.69,4.5948,-74.07183
3779957,15,26,1.0,3.0,1.0,3,30,True,4.85,4.64844,-74.0581
43388528,5,24,1.0,1.0,1.0,2,0,False,,4.64933,-74.09382
39505909,0,25,1.0,2.0,1.0,2,15,True,4.67,4.66358,-74.06754
37707665,0,25,1.0,2.0,1.0,2,6,True,5.0,4.66433,-74.06885
43798326,0,25,3.0,3.0,2.0,5,0,False,,4.70731,-74.11928
40670449,0,24,1.0,2.0,1.0,4,2,False,,4.63168,-74.08725
35464807,0,25,1.0,1.0,1.0,2,9,True,4.78,4.6414,-74.07024
32214902,7,24,1.0,2.0,1.0,3,4,False,5.0,4.60188,-74.07097
17187608,9,25,2.0,2.0,1.0,4,21,False,4.62,4.64578,-74.13357
29886290,11,24,2.0,2.0,2.0,3,2,False,,4.69681,-74.11332
36789381,0,25,1.0,2.0,1.0,2,25,True,4.64,4.66222,-74.06717
39198523,0,25,1.0,2.0,1.0,2,2,True,,4.66212,-74.06859
44306198,16,24,2.0,2.0,1.0,3,0,False,,4.6325,-74.08555
23237009,24,24,2.0,2.0,1.0,5,19,False,4.32,4.60152,-74.1012
39560334,11,25,2.0,2.0,2.0,4,7,False,4.57,4.69579,-74.03862
39505927,0,25,1.0,2.0,1.0,2,19,True,4.89,4.66375,-74.06709
23205697,11,25,1.0,1.0,1.0,3,4,False,4.67,4.59539,-74.07231
35515005,0,25,1.0,2.0,1.0,2,21,True,4.86,4.66317,-74.06817
814508,29,24,1.0,1.0,1.0,2,5,False,4.75,4.61022,-74.0673
34938990,45,23,1.0,1.0,1.0,2,5,True,5.0,4.68355,-74.04493
3779957,15,26,1.0,3.0,1.0,3,30,True,4.85,4.64844,-74.0581
745008,22,25,1.0,1.0,1.0,3,55,False,4.67,4.61599,-74.06615
34863109,0,25,4.0,7.0,1.0,16,1,False,,4.55251,-74.15139
36868678,0,25,1.0,2.0,1.0,2,3,True,5.0,4.66262,-74.06911
42094558,20,24,2.0,5.0,1.0,5,3,True,5.0,4.65478,-74.05723
31895453,0,24,2.0,2.0,2.5,4,1,False,,4.70087,-74.11843
32214902,7,24,1.0,2.0,1.0,3,4,False,5.0,4.60188,-74.07097
40670449,0,24,1.0,2.0,1.0,4,2,False,,4.63168,-74.08725
23205697,11,25,1.0,1.0,1.0,3,4,False,4.67,4.59539,-74.07231
35351704,0,25,2.0,3.0,1.0,5,33,True,4.91,4.60239,-74.06903
25350356,0,25,1.0,1.0,1.0,2,4,False,4.5,4.6597,-74.07061
39322628,16,24,1.0,7.0,1.0,4,0,True,,4.67454,-74.14043
44321045,0,24,2.0,3.0,1.0,4,0,False,,4.62974,-74.06283
32943416,13,24,2.0,3.0,1.0,4,1,False,,4.62523,-74.14631
36765917,8,23,2.0,3.0,1.0,8,4,False,3.75,4.70073,-74.09339
37993289,0,25,1.0,2.0,1.0,2,11,True,5.0,4.66311,-74.0682
34931854,0,24,1.0,2.0,1.5,3,4,True,4.75,4.60061,-74.06748
35464807,0,25,1.0,1.0,1.0,2,9,True,4.78,4.6414,-74.07024
36869040,0,25,1.0,2.0,1.0,2,2,True,,4.66232,-74.06783
43133952,9,24,1.0,2.0,1.0,3,0,False,,4.68797,-74.06596
17187608,9,25,2.0,2.0,1.0,4,21,False,4.62,4.64578,-74.13357
34938990,45,23,1.0,1.0,1.0,2,5,True,5.0,4.68355,-74.04493
39198500,0,25,1.0,2.0,1.0,2,20,True,4.9,4.66423,-74.06887
40671552,0,24,1.0,2.0,1.0,4,3,False,3.5,4.63335,-74.08737
40365451,0,25,1.0,2.0,1.0,2,0,True,,4.66277,-74.06734
40365465,0,25,1.0,2.0,1.0,2,2,True,,4.66415,-74.06911
416923,30,25,2.0,3.0,2.0,6,49,False,4.42,4.71101,-74.07609
40442069,7,24,1.0,1.0,1.0,2,9,True,5.0,4.66807,-74.13765
43184394,0,25,1.0,0.0,1.0,1,0,False,,4.63097,-74.09003
44211624,13,25,1.0,1.0,1.0,2,0,False,,4.64598,-74.06084
22450149,20,24,2.0,2.0,2.0,5,4,True,4.25,4.65131,-74.1481
36657290,0,25,1.0,2.0,1.0,2,2,True,,4.66203,-74.06915
40365483,0,25,1.0,2.0,1.0,2,3,True,4.67,4.66272,-74.06748
24643967,5,25,1.0,2.0,1.0,2,6,False,4.83,4.64931,-74.0674
39505917,0,25,1.0,2.0,1.0,2,14,True,4.93,4.66425,-74.06702
5673548,20,25,1.0,4.0,1.0,3,17,False,5.0,4.59708,-74.07086
13452508,0,23,1.0,1.0,1.0,4,0,False,,4.64636,-74.13542
40365550,0,25,1.0,2.0,1.0,2,8,True,4.63,4.66401,-74.06756
43059437,0,25,1.0,2.0,1.0,2,0,False,,4.69517,-74.11301
30427009,0,25,1.0,1.0,1.0,2,4,True,4.75,4.65927,-74.06129
40365550,0,25,1.0,2.0,1.0,2,8,True,4.63,4.66401,-74.06756
43059437,0,25,1.0,2.0,1.0,2,0,False,,4.69517,-74.11301
30427009,0,25,1.0,1.0,1.0,2,4,True,4.75,4.65927,-74.06129
44137971,0,24,1.0,1.0,1.0,4,0,False,,4.60223,-74.07421
40365472,0,25,1.0,2.0,1.0,2,1,True,,4.66217,-74.06899
43930524,5,25,1.0,1.0,1.0,2,0,False,,4.66652,-74.0614
31918510,0,24,1.0,1.0,1.0,2,0,False,,4.59438,-74.14245
40846899,0,25,1.0,1.0,1.0,1,0,False,,4.64703,-74.06435
29148149,8,24,3.0,2.0,1.0,4,1,False,,4.67868,-74.11214
33067355,13,25,1.0,5.0,1.0,6,3,False,5.0,4.61373,-74.06999
40839385,0,25,1.0,2.0,1.0,2,1,True,,4.66241,-74.06885
37707501,0,25,1.0,2.0,1.0,2,0,True,,4.66283,-74.06842
38838770,0,24,2.0,3.0,1.0,5,10,False,5.0,4.64065,-74.06412
16300681,0,24,1.0,1.0,1.0,2,7,False,5.0,4.60157,-74.06795
40531047,11,26,3.0,4.0,2.5,8,1,False,,4.74904,-74.07581
39198487,0,25,1.0,2.0,1.0,2,21,True,4.86,4.66359,-74.06712
36644519,9,25,1.0,1.0,1.0,2,1,False,,4.65872,-74.0631
39842512,0,23,0.0,3.0,2.0,4,0,False,,4.47705,-74.1239
40365517,0,25,1.0,2.0,1.0,2,1,True,,4.66312,-74.0682
32287192,6,24,0.0,2.0,1.0,4,15,False,4.67,4.64275,-74.05802
16942229,17,24,2.0,3.0,1.0,3,1,False,,4.75461,-74.04275
37707525,0,25,1.0,2.0,1.0,2,0,True,,4.66345,-74.06859
31918510,0,24,1.0,1.0,1.0,2,0,False,,4.59438,-74.14245
40365508,0,25,1.0,2.0,1.0,2,0,True,,4.66368,-74.06757
17837381,15,24,1.0,1.0,1.0,2,2,False,,4.64855,-74.06101
37707568,0,25,1.0,2.0,1.0,2,2,True,,4.66427,-74.06714
12845529,0,24,1.0,1.0,1.0,2,4,False,4.25,4.6596,-74.06393
39505898,0,25,1.0,2.0,1.0,2,0,True,,4.66266,-74.06787
39842512,0,23,0.0,3.0,2.0,4,0,False,,4.47705,-74.1239
39198513,0,25,1.0,2.0,1.0,2,1,True,,4.66311,-74.0682
37707501,0,25,1.0,2.0,1.0,2,0,True,,4.66283,-74.06842
28541738,0,25,2.0,2.0,2.0,3,6,False,4.33,4.63821,-74.15629
39198478,0,25,1.0,2.0,1.0,2,1,True,,4.66333,-74.0687
22359574,13,23,1.0,3.0,1.0,6,10,False,4.5,4.62643,-74.08033
39003334,16,25,2.0,2.0,2.0,4,0,False,,4.59007,-74.07756
40401038,0,25,2.0,2.0,2.0,4,1,False,,4.76162,-74.02836
40365454,0,25,1.0,2.0,1.0,2,0,True,,4.66246,-74.06911
31808133,12,25,2.0,3.0,1.0,4,1,False,,4.63788,-74.16036
43276312,13,25,2.0,3.0,1.0,3,1,False,,4.60949,-74.21882
37707472,0,25,1.0,2.0,1.0,2,0,True,,4.66213,-74.06723
19312391,16,23,1.0,1.0,2.0,3,2,False,,4.6931,-74.04794
44418522,9,23,2.0,4.0,1.5,16,0,False,,4.60906,-74.06571
39003334,16,25,2.0,2.0,2.0,4,0,False,,4.59007,-74.07756
40401038,0,25,2.0,2.0,2.0,4,1,False,,4.76162,-74.02836
40209425,0,24,1.0,1.0,1.0,2,0,False,,4.72947,-74.11659
28541738,0,25,2.0,2.0,2.0,3,6,False,4.33,4.63821,-74.15629
23298756,0,24,0.0,3.0,1.0,2,0,False,,4.61339,-74.21932
17837381,15,24,1.0,1.0,1.0,2,2,False,,4.64855,-74.06101
43276312,13,25,2.0,3.0,1.0,3,1,False,,4.60949,-74.21882
7513325,0,23,1.0,1.0,1.0,2,0,False,,4.67233,-74.02074
20482839,0,24,1.0,2.0,1.0,3,0,False,,4.59463,-74.07131
23143904,0,24,2.0,3.0,1.0,3,1,False,,4.68175,-74.06307
22617660,0,25,1.0,1.0,1.0,2,1,False,,4.63827,-74.06147
21944437,11,25,2.0,3.0,2.0,4,1,False,,4.65987,-74.10473
42987838,0,24,1.0,1.0,1.0,3,0,False,,4.64466,-74.06176
35824359,0,24,2.0,1.0,2.0,4,2,False,,4.71763,-74.03001
42554562,0,24,2.0,2.0,1.0,4,1,False,,4.59778,-74.12332
11039095,0,25,2.0,1.0,1.0,2,0,False,,4.63258,-74.07968
43304845,0,23,3.0,3.0,2.0,5,0,False,,4.58581,-74.21534
41633506,0,24,3.0,2.0,2.0,5,0,False,,4.66088,-74.1313
2686750,9,23,2.0,2.0,2.0,4,0,False,,4.63961,-74.05241
25354843,0,25,1.0,1.0,1.0,2,2,False,,4.66003,-74.0717
42203692,0,26,1.0,1.0,1.0,3,0,False,,4.59797,-74.06739
34079186,0,24,1.0,1.0,2.5,1,0,False,,4.66764,-74.08518
41317692,0,25,1.0,2.0,1.0,3,0,False,,4.70798,-74.12269
30450020,12,25,1.0,1.0,2.0,3,0,False,,4.64092,-74.06099
41504778,0,24,3.0,3.0,1.0,4,0,False,,4.57904,-74.13553
41407907,0,23,3.0,3.0,1.0,4,0,False,,4.68153,-74.09976
24942485,0,25,2.0,3.0,1.0,2,1,False,,4.74848,-74.10339
26163746,13,24,2.0,2.0,2.0,4,10,True,4.9,4.74412,-74.06336
43356783,0,24,1.0,2.0,1.0,3,0,False,,4.61551,-74.06509
19496408,16,25,2.0,0.0,2.0,4,0,False,,4.61575,-74.06492
30729848,5,24,0.0,1.0,1.0,4,0,False,,4.64734,-74.13786
42200224,0,24,2.0,2.0,2.0,4,0,False,,4.70192,-74.11429
32284196,0,24,3.0,5.0,2.0,5,1,False,,4.66405,-74.1346
38464489,0,24,1.0,0.0,1.0,2,1,False,,4.74401,-74.03184
29189634,0,24,3.0,4.0,2.0,5,1,False,,4.71926,-74.06051
29852925,11,24,1.0,1.0,1.0,2,1,False,,4.67484,-74.09828
22817039,0,24,0.0,2.0,2.0,4,0,False,,4.61129,-74.06699
28637439,9,24,1.0,1.0,1.0,2,0,False,,4.63472,-74.06545
695630,10,27,0.0,1.0,1.0,3,339,False,4.72,4.64292,-74.06262
39232027,30,28,1.0,2.0,2.0,3,22,True,4.77,4.68199,-74.05627
33903106,13,28,1.0,1.0,1.0,2,39,True,4.77,4.68837,-74.06571
42835491,25,28,1.0,1.0,1.0,2,7,True,5.0,4.68438,-74.04413
22765240,15,29,1.0,3.0,1.0,3,67,False,4.81,4.60471,-74.06989
36437744,12,28,1.0,1.0,1.0,2,40,True,4.85,4.65024,-74.05684
18567112,23,28,2.0,2.0,2.0,4,61,False,4.72,4.61839,-74.06804
43836051,0,28,0.0,0.0,1.0,2,14,True,5.0,4.66592,-74.06151
36912178,0,28,1.0,2.0,1.5,2,5,False,5.0,4.69534,-74.0527
22957409,30,28,1.0,2.0,1.0,2,17,True,5.0,4.70112,-74.03415
29530108,13,28,1.0,1.0,1.0,2,93,True,4.84,4.64908,-74.05541
10098394,20,28,1.0,1.0,1.5,3,83,True,4.77,4.7029,-74.03189
16483962,15,28,1.0,1.0,1.5,2,74,False,4.74,4.69617,-74.04389
44377983,16,29,1.0,1.0,1.0,4,1,False,,4.64557,-74.06249
34275744,24,29,0.0,2.0,1.5,2,33,True,4.79,4.61831,-74.06741
39448740,15,29,1.0,1.0,2.0,4,18,False,4.5,4.66296,-74.06064
27784180,35,27,1.0,1.0,1.0,2,22,True,4.91,4.65738,-74.04768
